,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,Launch_Year
363790,92350778,STRING THEORY,Art,Art,USD,2010-08-16,2500.0,2010-07-07 23:04:05,0.0,failed,0,US,0.0,0.0,2500.0,2010
363833,923708761,Mod Melange: The Ekphrastic Exhibition,Performance Art,Art,USD,2010-12-20,1500.0,2010-11-20 04:41:28,1500.0,successful,15,US,1500.0,1500.0,1500.0,2010
363868,923948540,To bless the man that blessed me - Coming together to produce a worship album.,Country & Folk,Music,USD,2010-07-24,7000.0,2010-06-05 00:18:01,1215.0,failed,15,US,1215.0,1215.0,7000.0,2010
363927,92430250,DRIVE-IN Film Festival - Saving Drive-ins one independent film at a time!,Film & Video,Film & Video,USD,2010-09-02,3500.0,2010-08-04 08:14:59,3700.0,successful,33,US,3700.0,3700.0,3500.0,2010
363936,924345622,No-Good Maxine,Shorts,Film & Video,USD,2010-09-06,10000.0,2010-07-05 20:19:41,10255.0,successful,52,US,10255.0,10255.0,10000.0,2010
363963,924486803,Pressing Lydia Salnikova’s solo album,Indie Rock,Music,USD,2010-09-28,2000.0,2010-08-14 16:59:24,3293.1,successful,55,US,3293.1,3293.1,2000.0,2010
363972,924524194,Matter: a collection of original songs by Dan Deitrich. ,Indie Rock,Music,USD,2010-10-28,2000.0,2010-09-28 05:09:56,2550.33,successful,52,US,2550.33,2550.33,2000.0,2010
364038,924836477,Crisis in Afghanistan,Photography,Photography,USD,2011-01-26,12000.0,2010-12-20 16:06:05,14007.0,successful,143,US,14007.0,14007.0,12000.0,2010
364116,925215587,The Golden Vagina Of Fame and Profit Needs YOU!,Rock,Music,USD,2010-11-23,2500.0,2010-10-19 13:42:41,4851.19,successful,102,US,4851.19,4851.19,2500.0,2010
364122,92524858,Take Cover Debut Full Length Album WE NEED YOU!,Pop,Music,USD,2011-01-16,5000.0,2010-12-01 22:27:20,5119.86,successful,54,US,5119.86,5119.86,5000.0,2010
364223,925750580,Octajohn's New EP,Country & Folk,Music,USD,2010-12-25,1000.0,2010-11-10 22:30:34,1370.0,successful,25,US,1370.0,1370.0,1000.0,2010
364254,925918521,Creative Arts Ecovillage in Vermont (Suspended),Theater,Theater,USD,2011-01-07,210000.0,2010-12-08 05:51:52,25.0,suspended,1,US,25.0,25.0,210000.0,2010
364255,925920760,Achieve Through Newer Heights: The Evan Piper Story,Documentary,Film & Video,USD,2010-08-25,9000.0,2010-07-26 20:57:17,0.0,failed,0,US,0.0,0.0,9000.0,2010
364304,926110001,Plastic or Plastic...  (A Documentary about Plastic Pollution in our Oceans),Documentary,Film & Video,USD,2010-10-12,7500.0,2010-09-11 16:12:06,7640.0,successful,54,US,7640.0,7640.0,7500.0,2010
364317,926162167,Swing Goth Dance Instructional Videos - Twists and Turns and Lifts and Dips!,Narrative Film,Film & Video,USD,2010-05-21,4800.0,2010-04-09 05:19:01,0.0,failed,0,US,0.0,0.0,4800.0,2010
364324,926190716,SAVE 3rd Generation Female Gangsta'! (a 16mm feature film),Documentary,Film & Video,USD,2010-12-02,5000.0,2010-11-02 03:55:21,195.0,failed,5,US,195.0,195.0,5000.0,2010
364337,926253343,Join us on our Journey to our local Film fest.,Shorts,Film & Video,USD,2010-12-03,999.0,2010-11-12 23:52:06,0.0,failed,0,US,0.0,0.0,999.0,2010
364365,926373701,Steven Jamail's Solo Concert Debut!,Classical Music,Music,USD,2010-11-15,4000.0,2010-10-26 05:03:14,4035.0,successful,18,US,4035.0,4035.0,4000.0,2010
364601,927642837,Moonchild: Animated Short Film,Shorts,Film & Video,USD,2011-01-31,2000.0,2010-12-02 17:33:08,6573.0,successful,82,US,6573.0,6573.0,2000.0,2010
364602,927645632,Love Without Agenda: My Journey Out of Consumer Christianity,Journalism,Journalism,USD,2011-01-02,6250.0,2010-11-15 10:28:21,1285.0,failed,19,US,1285.0,1285.0,6250.0,2010
364679,928081771,Fuel Our Musical Tour Adventure,Pop,Music,USD,2010-06-20,800.0,2010-04-14 22:44:22,900.0,successful,9,US,900.0,900.0,800.0,2010
364687,928107375,Maschine Zeit - A Roleplaying Game,Tabletop Games,Games,USD,2010-05-01,650.0,2010-04-04 18:37:39,2630.0,successful,45,US,2630.0,2630.0,650.0,2010
364690,928134216,"Remnants: Small budget, big scope",Film & Video,Film & Video,USD,2010-10-24,250.0,2010-10-09 01:04:41,525.0,successful,8,US,525.0,525.0,250.0,2010
364710,928245915,'Warlord Sun King': An Eco-Baroque Exhibition,Art,Art,USD,2011-02-16,4000.0,2010-12-18 15:37:30,1593.0,failed,24,US,1593.0,1593.0,4000.0,2010
364723,928296033,Close Enough To Perfect,Webseries,Film & Video,USD,2010-10-15,4500.0,2010-09-16 19:15:48,195.0,failed,4,US,195.0,195.0,4500.0,2010
364742,928353547,Equinox Jazz Orchestra: from Louisiana to Savannah (studio album),Jazz,Music,USD,2010-09-14,8000.0,2010-07-21 18:53:03,1500.0,failed,15,US,1500.0,1500.0,8000.0,2010
364749,928391021,"""Not So Superheroes"" Short Film",Shorts,Film & Video,USD,2010-11-05,1000.0,2010-10-16 18:58:30,1350.0,successful,20,US,1350.0,1350.0,1000.0,2010
364794,928636145,Momentary Times,Documentary,Film & Video,USD,2011-01-01,19500.0,2010-11-05 00:45:12,2000.0,failed,19,US,2000.0,2000.0,19500.0,2010
364818,928718789,Tiny Tim Documentary - A Film About Herbert Khaury,Documentary,Film & Video,USD,2010-07-03,5000.0,2010-04-05 04:12:40,255.0,failed,4,US,255.0,255.0,5000.0,2010
364825,928745955,I Choose Life,Music,Music,USD,2011-02-06,3000.0,2010-12-28 08:52:58,5.0,failed,1,US,5.0,5.0,3000.0,2010
364830,928783384,"Psalm Praise Project, volume 1",Music,Music,USD,2010-05-25,2000.0,2010-02-26 00:43:28,2900.0,successful,34,US,2900.0,2900.0,2000.0,2010
364836,928807426,Creem City needs to record some rock n roll,Rock,Music,USD,2011-03-01,150.0,2010-12-26 20:08:36,90.0,failed,3,US,90.0,90.0,150.0,2010
364886,928994240,Exploring Beauty Book,Photography,Photography,USD,2010-12-16,6000.0,2010-09-17 14:19:23,394.0,failed,6,US,394.0,394.0,6000.0,2010
364916,929120882,"The Freedom of Silence, a feature film about the ever decreasing rights of Americans",Shorts,Film & Video,USD,2010-08-17,5000.0,2010-07-02 18:14:31,511.0,failed,11,US,511.0,511.0,5000.0,2010
364949,92936626,"""HALFWAY TO HONOLULU"" Post-Production Fundraiser",Film & Video,Film & Video,USD,2010-12-21,8500.0,2010-11-16 20:41:38,950.0,failed,19,US,950.0,950.0,8500.0,2010
364961,929451002,Create Exposure Mechanism for Indie/Pop-Rock Chick,Indie Rock,Music,USD,2010-07-01,12400.0,2010-04-09 05:50:34,0.0,failed,0,US,0.0,0.0,12400.0,2010
365090,930177561,You Meet The Nicest People Making Videogames,Documentary,Film & Video,USD,2010-06-01,22000.0,2010-03-18 05:42:59,7238.0,failed,69,US,7238.0,7238.0,22000.0,2010
365155,930454632,ZERO DAY: Threats to the Internet (Feature Documentary Film),Documentary,Film & Video,USD,2011-01-16,20000.0,2010-12-17 23:43:15,730.0,failed,14,US,730.0,730.0,20000.0,2010
365200,930713906,Help Debra Romer to produce and market a new EP!,Country & Folk,Music,USD,2011-01-20,3000.0,2010-12-01 22:57:09,15132.0,successful,139,US,15132.0,15132.0,3000.0,2010
365235,930914419,Be a Part of the Band...Make the CONVERGENCE Album a Reality!,Pop,Music,USD,2010-04-25,10000.0,2010-02-09 21:26:46,10127.0,successful,64,US,10127.0,10127.0,10000.0,2010
365265,931083308,Living on a Dollar a Day ,Photography,Photography,USD,2010-08-21,30000.0,2010-06-20 23:18:06,4041.0,failed,29,US,4041.0,4041.0,30000.0,2010
365272,931105876,From South Central to Malibu,Shorts,Film & Video,USD,2010-09-01,3000.0,2010-08-02 07:55:59,95.0,failed,3,US,95.0,95.0,3000.0,2010
365289,9311697,"Eeeee Eee Eeee, the Movie",Film & Video,Film & Video,USD,2010-05-16,3333.33,2010-04-24 03:15:03,85.0,failed,6,US,85.0,85.0,3333.33,2010
365320,931332791,The Cinema Arts Centre Story- Feature Documentary,Documentary,Film & Video,USD,2011-01-10,13000.0,2010-11-11 05:34:46,25.0,failed,1,US,25.0,25.0,13000.0,2010
365348,931466546,The Starving Artist's Diet - The book about eating (or not) like an artist.,Nonfiction,Publishing,USD,2010-09-22,3500.0,2010-08-12 07:37:13,3500.0,successful,32,US,3500.0,3500.0,3500.0,2010
365378,931581581,Sex & Kingdom - From Producer of That '70s Show,Film & Video,Film & Video,USD,2010-07-26,9500.0,2010-04-28 06:47:41,10.0,failed,1,US,10.0,10.0,9500.0,2010
365394,9316432,"Produce JigGsaw's never before heard ""The Night We Lost Our Minds""!!!",Rock,Music,USD,2010-06-07,700.0,2010-03-09 10:11:28,25.0,failed,1,US,25.0,25.0,700.0,2010
365474,932173685,Musical Chairs: A compilation of local musicians covering each other,Music,Music,USD,2010-08-01,1100.0,2010-06-05 03:59:37,1134.0,successful,40,US,1134.0,1134.0,1100.0,2010
365478,932207289,HAWKOLATE,Performance Art,Art,USD,2010-07-21,3000.0,2010-04-22 10:20:54,0.0,failed,0,US,0.0,0.0,3000.0,2010
365544,932532414,Recording w/ Multi-Platinum Producer,Music,Music,USD,2011-02-04,15000.0,2010-12-21 08:23:24,0.0,failed,0,US,0.0,0.0,15000.0,2010
365545,932535107,Bring transgender theater to life,Theater,Theater,USD,2010-07-29,10000.0,2010-06-30 00:27:46,0.0,failed,0,US,0.0,0.0,10000.0,2010
365560,932596980,Help Keep Quixotic Fusion Safe In the Air! ,Theater,Theater,USD,2010-09-07,2250.0,2010-08-11 22:59:54,2883.0,successful,56,US,2883.0,2883.0,2250.0,2010
365563,932611666,"A video, ""Zone of Fire"", of the life of Bat Masterson & his friends in the Old West.",Documentary,Film & Video,USD,2010-12-09,5500.0,2010-09-10 15:39:49,75.0,failed,2,US,75.0,75.0,5500.0,2010
365669,933198592,A Son Like You Needs Finishing Funds!,Shorts,Film & Video,USD,2010-09-11,2000.0,2010-07-28 05:23:39,2264.0,successful,40,US,2264.0,2264.0,2000.0,2010
365676,933226216,sO cool I think Im'a keep my shades On,Shorts,Film & Video,USD,2010-11-26,400.0,2010-10-27 18:26:52,0.0,failed,0,US,0.0,0.0,400.0,2010
365688,933275417,Fruition of FORMS OF IDENTIFICATION,Narrative Film,Film & Video,USD,2010-12-16,2000.0,2010-10-15 00:16:02,2196.0,successful,44,US,2196.0,2196.0,2000.0,2010
365748,933640414,Help New Socks Release Their New Album on Vinyl and Tour,Country & Folk,Music,USD,2010-11-01,2000.0,2010-09-28 23:40:04,2365.0,successful,67,US,2365.0,2365.0,2000.0,2010
365749,933640976,Conversations on Collapse,Radio & Podcasts,Publishing,USD,2010-06-30,3000.0,2010-05-19 21:20:23,3095.62,successful,62,US,3095.62,3095.62,3000.0,2010
365765,933741518,"Dead Western loves to sing, for you and you and you!",Electronic Music,Music,USD,2010-05-31,1500.0,2010-04-11 23:48:30,961.0,failed,21,US,961.0,961.0,1500.0,2010
365771,933761765,FICTIONARY!,Tabletop Games,Games,USD,2010-05-21,60.0,2010-03-16 22:45:39,0.0,failed,0,US,0.0,0.0,60.0,2010
365786,933822155,Cyclo-cross season 2010/2011,Photography,Photography,USD,2010-10-20,5500.0,2010-09-22 13:57:49,200.0,failed,2,US,200.0,200.0,5500.0,2010
365792,933833124,"""SOUL"" Web Series",Webseries,Film & Video,USD,2010-05-09,15000.0,2010-03-10 20:13:26,265.0,failed,8,US,265.0,265.0,15000.0,2010
365800,93386169,Fund my first novel - The Village Child!,Fiction,Publishing,USD,2010-11-07,10000.0,2010-09-08 06:05:05,40.0,failed,2,US,40.0,40.0,10000.0,2010
365833,933961480,20 x 24 Image Transfers interpreting the symbology of ancient Tarot Cards,Photography,Photography,USD,2010-07-13,6000.0,2010-06-12 02:12:02,735.0,failed,14,US,735.0,735.0,6000.0,2010
365884,934200028,Odd Façade: The Waiting Room,Performance Art,Art,USD,2010-11-05,450.0,2010-10-24 20:50:10,916.0,successful,24,US,916.0,916.0,450.0,2010
365903,934316864,THE INTERNET.,Theater,Theater,USD,2010-07-25,2000.0,2010-06-10 05:38:33,2659.0,successful,75,US,2659.0,2659.0,2000.0,2010
365935,934488729,"Motopony's ""Wait For Me"" Vinyl EP (Canceled)",Indie Rock,Music,USD,2010-06-23,5000.0,2010-05-09 01:30:32,490.0,canceled,15,US,490.0,490.0,5000.0,2010
365963,934598494,Mistakes Were Made,Narrative Film,Film & Video,USD,2010-08-09,5500.0,2010-06-25 18:53:24,5730.0,successful,63,US,5730.0,5730.0,5500.0,2010
366021,934861909,"""Real Life"" ",Music,Music,USD,2010-09-19,10000.0,2010-08-04 21:38:34,0.0,failed,0,US,0.0,0.0,10000.0,2010
366048,935018451,Pre-Order & Help Release Billy Bauer Band's New Album!,Country & Folk,Music,USD,2010-12-16,5000.0,2010-11-15 06:12:17,5305.0,successful,48,US,5305.0,5305.0,5000.0,2010
366057,935084763,New Orleans Gypsy Folk Rock Show Mobilizing for the Future,Country & Folk,Music,USD,2010-05-01,3000.0,2010-02-23 10:21:28,3067.0,successful,32,US,3067.0,3067.0,3000.0,2010
366105,935351277,UNDERGONE recovering from burglary/trailer damage: All touring necessities stolen! ,Rock,Music,USD,2010-06-13,3000.0,2010-04-14 16:26:36,3205.0,successful,54,US,3205.0,3205.0,3000.0,2010
366108,935366046,Buy Some Knickers for a Floozy!,Theater,Theater,USD,2010-07-15,5000.0,2010-05-14 22:43:53,3689.0,failed,39,US,3689.0,3689.0,5000.0,2010
366126,935467780,MyDigiStory-a digital storytelling workshop for youth around the world.,Narrative Film,Film & Video,USD,2010-07-25,3000.0,2010-06-25 21:51:56,3240.0,successful,55,US,3240.0,3240.0,3000.0,2010
366230,936020321,Columbia Chasing - provocative dance performance described as 'swift & irresistable',Dance,Dance,USD,2010-06-29,1500.0,2010-04-01 07:13:40,2500.0,successful,31,US,2500.0,2500.0,1500.0,2010
366361,936645583,DARK LUNA PRESENTS: US VS. THEM IN NEW YORK CITY!,Theater,Theater,USD,2011-02-15,1500.0,2010-11-17 23:07:41,1821.69,successful,34,US,1821.69,1821.69,1500.0,2010
366392,936826216,An Evening with Kevin Thornton- ATLANTA,Theater,Theater,USD,2010-10-27,1000.0,2010-07-30 02:28:42,60.0,failed,2,US,60.0,60.0,1000.0,2010
366394,936829640,Gasp! ,Documentary,Film & Video,USD,2010-11-06,2000.0,2010-09-23 17:32:46,30.0,failed,1,US,30.0,30.0,2000.0,2010
366401,93686307,Toes Gone Wild - Unique Whimsical Socks for Kids of All Ages,Fashion,Fashion,USD,2010-12-07,8500.0,2010-10-08 02:57:27,75.0,failed,3,US,75.0,75.0,8500.0,2010
366409,936933431,Buck Rogers Begins!,Film & Video,Film & Video,USD,2010-09-18,25000.0,2010-06-30 17:29:43,2648.0,failed,20,US,2648.0,2648.0,25000.0,2010
366424,937049475,The Range,Fiction,Publishing,USD,2010-04-12,3250.0,2010-01-13 15:58:54,3360.0,successful,50,US,3360.0,3360.0,3250.0,2010
366438,937116223,THE NUKES: AN ALL-TEEN ROCK BAND,Rock,Music,USD,2010-05-01,12000.0,2010-02-02 22:08:57,100.0,failed,1,US,100.0,100.0,12000.0,2010
366477,937294754,Help Andy Matchett fund his LP release,Pop,Music,USD,2010-08-30,3000.0,2010-07-15 04:48:59,3333.23,successful,74,US,3333.23,3333.23,3000.0,2010
366502,937434480,Justin Branam iPhone Sessions - Raising Money For A New Record,Hip-Hop,Music,USD,2010-08-24,3000.0,2010-07-23 06:20:52,3275.0,successful,71,US,3275.0,3275.0,3000.0,2010
366585,937912063,Dan Marschak's Debut Album. Be a part of the process!,Jazz,Music,USD,2010-05-10,500.0,2010-02-10 19:27:33,955.0,successful,24,US,955.0,955.0,500.0,2010
366588,937916346,Ingather: Stories of Chicago Chefs Favorite Farmers,Photography,Photography,USD,2010-08-26,8000.0,2010-07-17 04:16:30,1020.0,failed,6,US,1020.0,1020.0,8000.0,2010
366663,938301267,The Braddock Carnegie Library Youth Publications Project,Publishing,Publishing,USD,2010-12-23,12000.0,2010-09-24 19:18:36,1845.0,failed,39,US,1845.0,1845.0,12000.0,2010
366816,939123098,Clockwork Rune,Video Games,Games,USD,2011-02-20,10000.0,2010-11-22 23:25:56,10.0,failed,1,US,10.0,10.0,10000.0,2010
366844,939243699,SHANKILL ROAD,Documentary,Film & Video,USD,2010-08-20,50000.0,2010-07-22 01:18:04,20.0,failed,1,US,20.0,20.0,50000.0,2010
366878,939413512,"Tenor, Bryce Westervelt's debut CD:  Franz Schubert's Die schöne Müllerin",Classical Music,Music,USD,2010-04-02,6500.0,2010-01-20 21:14:20,7500.41,successful,151,US,7500.41,7500.41,6500.0,2010
366917,939645682,The Most Dangerous Man in America for students!,Journalism,Journalism,USD,2010-10-19,7500.0,2010-10-04 20:06:58,35.0,failed,2,US,35.0,35.0,7500.0,2010
367050,94030596,"""Daughter of Suicide"" 10th Anniversary DVD",Documentary,Film & Video,USD,2010-06-01,3200.0,2010-04-01 16:59:01,3623.0,successful,49,US,3623.0,3623.0,3200.0,2010
367066,94037227,DAFFY'S ELIXIR - The New Bryan Scary Record,Music,Music,USD,2010-02-20,15000.0,2010-01-15 17:02:17,16500.61,successful,198,US,16500.61,16500.61,15000.0,2010
367084,940466353,The New Orleans 6t'9 Social Aid & Pleasure Club's 6th Annual Halloween Parade!,Theater,Theater,USD,2010-10-23,1800.0,2010-10-08 00:49:27,2681.32,successful,70,US,2681.32,2681.32,1800.0,2010
367099,940559694,Saltwater Buddha:The Film,Documentary,Film & Video,USD,2011-01-02,10000.0,2010-11-18 19:58:22,1895.0,failed,22,US,1895.0,1895.0,10000.0,2010
367101,940574096,Throw down for the Earth First! Journal's 30th Anniversary Compilation CD ,Music,Music,USD,2010-10-22,2000.0,2010-09-22 19:16:51,2000.0,successful,12,US,2000.0,2000.0,2000.0,2010
367149,940809537,Burning Man Frigate Project,Art,Art,USD,2010-08-14,5500.0,2010-07-14 03:59:32,6761.0,successful,118,US,6761.0,6761.0,5500.0,2010
367155,940855344,Remissión,Film & Video,Film & Video,USD,2010-11-06,3500.0,2010-09-30 04:12:11,285.0,failed,5,US,285.0,285.0,3500.0,2010
367189,940997549,Pandas Full-Length Album Dare-To-Care-Athon,Indie Rock,Music,USD,2011-02-01,1500.0,2010-12-09 19:09:36,1835.6,successful,34,US,1835.6,1835.6,1500.0,2010
367200,941049596,shoney lamar and the equal rights: tour de east,Rock,Music,USD,2011-01-08,400.0,2010-12-09 19:23:19,940.0,successful,34,US,940.0,940.0,400.0,2010
367213,94111450,Pre order The new full Rainy Day Manual album: Instructions in English,Music,Music,USD,2010-10-31,3500.0,2010-08-16 01:09:48,3755.0,successful,48,US,3755.0,3755.0,3500.0,2010
367238,941232119,Photo-Essay: What is Family?,Photography,Photography,USD,2011-01-29,2000.0,2010-12-15 23:27:25,175.0,failed,5,US,175.0,175.0,2000.0,2010
367298,941574891,???? ??? / fillum fallam / f(i||a)ll(u||a)m,Shorts,Film & Video,USD,2010-08-22,2856.0,2010-07-13 13:57:25,96.0,failed,5,US,96.0,96.0,2856.0,2010
367337,941772269,two weeks on the road with manawi thorn,Rock,Music,USD,2010-10-16,1500.0,2010-09-24 06:25:20,1596.0,successful,26,US,1596.0,1596.0,1500.0,2010
367343,941811037,Mike Prigodich's DEBUT CD!  Original Jazz Fusion with Damian Erskine & Reinhardt Melz,Jazz,Music,USD,2010-09-08,10000.0,2010-06-10 12:53:45,10287.0,successful,110,US,10287.0,10287.0,10000.0,2010
367391,942042814,Visions of Hope: Liberia 2011,Art,Art,USD,2011-01-20,5000.0,2010-12-02 01:41:07,10.0,failed,1,US,10.0,10.0,5000.0,2010
367433,942240272,Neorealism: New Visions from Old Snapshots (Exhibit of deconstructed found photos),Photography,Photography,USD,2010-08-16,800.0,2010-06-13 20:53:51,126.0,failed,5,US,126.0,126.0,800.0,2010
367462,942385892,Pittsburgh's Industrial History: A Helicopter,Photography,Photography,USD,2010-10-29,571.0,2010-09-29 16:22:49,666.0,successful,20,US,666.0,666.0,571.0,2010
367488,942499737,Black as AIDS,Documentary,Film & Video,USD,2011-01-10,2000.0,2010-11-11 14:37:05,0.0,failed,0,US,0.0,0.0,2000.0,2010
367511,9425821,Flare and the League of Champions Role-Playing Card Game,Tabletop Games,Games,USD,2010-07-25,7500.0,2010-06-19 00:12:24,75.0,failed,3,US,75.0,75.0,7500.0,2010
367519,942600700,Eye on the Gulf Coast,Illustration,Art,USD,2010-09-16,15000.0,2010-08-12 04:31:05,4016.0,failed,25,US,4016.0,4016.0,15000.0,2010
367555,942743684,Last Night At Sweetie Poops,Film & Video,Film & Video,USD,2010-09-16,6000.0,2010-08-11 04:21:40,6670.0,successful,87,US,6670.0,6670.0,6000.0,2010
367558,942752628,Garland: We're alive! (Canceled),Art,Art,USD,2010-02-02,8000.0,2010-01-07 04:57:19,2384.16,canceled,33,US,2384.16,2384.16,8000.0,2010
367602,942990091,Raising Funds so I can produce my own LIVE jazz vocal DVD,Jazz,Music,USD,2010-11-15,500.0,2010-11-05 17:40:40,780.0,successful,18,US,780.0,780.0,500.0,2010
367627,943095898,Islam in America Ten Years After,Documentary,Film & Video,USD,2010-12-27,15000.0,2010-11-12 18:21:54,75.0,failed,3,US,75.0,75.0,15000.0,2010
367635,943169460,Endangered Wildlife: The Other Side of the Fence,Narrative Film,Film & Video,USD,2010-04-18,10000.0,2010-01-20 18:05:18,10000.0,successful,46,US,10000.0,10000.0,10000.0,2010
367642,943195710,Sticky Wicket (Indie Feature),Narrative Film,Film & Video,USD,2010-10-23,3200.0,2010-09-23 21:28:04,1328.0,failed,20,US,1328.0,1328.0,3200.0,2010
367699,943477012,A Superhero Game like no other! ,Video Games,Games,USD,2010-08-02,10000.0,2010-05-31 23:17:43,10021.0,successful,40,US,10021.0,10021.0,10000.0,2010
367707,943505537,Rachel makes writing a book a Reality(with your help and kickstarter)!,Nonfiction,Publishing,USD,2010-06-27,4000.0,2010-03-29 19:57:10,450.0,failed,12,US,450.0,450.0,4000.0,2010
367709,943507070,'BASSOON GOES LATIN!  New latin jazz album to be released on the Summit label in 2011,Jazz,Music,USD,2010-10-13,5000.0,2010-08-26 21:40:28,5120.0,successful,44,US,5120.0,5120.0,5000.0,2010
367715,943559805,"Dear Diary, Signed Anonymous. ",Journalism,Journalism,USD,2010-05-15,500.0,2010-03-02 04:25:27,1049.0,successful,44,US,1049.0,1049.0,500.0,2010
367732,943673637,"The Side Quest - ""Quest for retrotopia"" World's first video game hip hop opera! ",Hip-Hop,Music,USD,2010-11-22,1000.0,2010-10-08 23:26:47,0.0,failed,0,US,0.0,0.0,1000.0,2010
367782,943908547,Melissa Polinar's EP,Country & Folk,Music,USD,2010-11-19,2500.0,2010-10-19 06:28:39,4099.03,successful,256,US,4099.03,4099.03,2500.0,2010
367828,944128078,The 10th edition of the L.A. Dance Invitational,Dance,Dance,USD,2010-12-19,3000.0,2010-11-14 23:10:09,328.0,failed,9,US,328.0,328.0,3000.0,2010
367867,944286005,Support Emerson's Debut Album!,Music,Music,USD,2010-10-15,2000.0,2010-09-10 16:08:48,2660.0,successful,66,US,2660.0,2660.0,2000.0,2010
367920,944508756,Swim Pony Needs Sound to SURVIVE!,Theater,Theater,USD,2010-04-10,2000.0,2010-02-09 18:03:06,2027.0,successful,43,US,2027.0,2027.0,2000.0,2010
367999,944881276,behind the mask,Shorts,Film & Video,USD,2010-08-30,1000.0,2010-07-16 06:46:54,0.0,failed,0,US,0.0,0.0,1000.0,2010
368065,94521031,Let It Fly; A fictional short film about Intolerance ,Shorts,Film & Video,USD,2011-01-14,10000.0,2010-12-15 02:35:17,50.0,failed,1,US,50.0,50.0,10000.0,2010
368066,945212901,Family Pride,Shorts,Film & Video,USD,2011-03-22,7000.0,2010-12-22 20:55:52,1465.0,failed,14,US,1465.0,1465.0,7000.0,2010
368106,945383986,Allison Pharmakis explores the world of India's children,Photography,Photography,USD,2010-12-23,3600.0,2010-11-08 18:42:04,415.0,canceled,15,US,415.0,415.0,3600.0,2010
368113,945414043,The VOR 2.0 project,Video Games,Games,USD,2011-01-14,25000.0,2010-11-15 22:15:05,6902.01,failed,91,US,6902.01,6902.01,25000.0,2010
368126,945497940,Tuce & Jemma's Tattoo Road Trip,Documentary,Film & Video,USD,2010-08-21,7500.0,2010-07-06 19:08:29,325.0,failed,5,US,325.0,325.0,7500.0,2010
368155,945630947,Two Summers Ago (the film),Narrative Film,Film & Video,USD,2010-08-01,5000.0,2010-05-25 00:33:48,5680.0,successful,59,US,5680.0,5680.0,5000.0,2010
368167,94567403,Safety Words For All Occasions ,Publishing,Publishing,USD,2010-05-30,2000.0,2010-04-30 04:24:06,0.0,failed,0,US,0.0,0.0,2000.0,2010
368205,945803631,"Robert Goodman Band2011debut album""Everything Is Beautiful.""",Music,Music,USD,2011-03-14,4000.0,2010-12-24 17:09:51,165.0,failed,6,US,165.0,165.0,4000.0,2010
368344,946548883,"""It Casting: Season 2"", a comedy web-series about the commercial casting industry. (Canceled)",Webseries,Film & Video,USD,2010-08-02,5000.0,2010-06-28 01:03:38,85.0,canceled,3,US,85.0,85.0,5000.0,2010
368358,946613876,The House (film project),Narrative Film,Film & Video,USD,2010-07-31,50000.0,2010-06-28 19:43:56,100.0,failed,3,US,100.0,100.0,50000.0,2010
368383,946772243,Elevate: The First Issue of LaundryMagazine. ,Journalism,Journalism,USD,2010-08-20,8000.0,2010-07-08 19:28:20,1270.0,failed,24,US,1270.0,1270.0,8000.0,2010
368399,946882316,Saltwater Blood-Discover a land and people left behind after the Gulf oil spill. ,Documentary,Film & Video,USD,2010-10-21,5000.0,2010-07-31 02:00:52,175.0,failed,6,US,175.0,175.0,5000.0,2010
368432,947066965,Get Yellow Ostrich's The Mistress Pressed On Vinyl!,Music,Music,USD,2011-01-05,2500.0,2010-10-13 14:54:21,2664.0,successful,56,US,2664.0,2664.0,2500.0,2010
368433,94707800,Modular Random Music Sequencer,Hardware,Technology,USD,2010-11-20,2500.0,2010-10-19 16:22:12,1291.0,failed,24,US,1291.0,1291.0,2500.0,2010
368500,947464398,'Losing My Religion' (The Resurrection of Elliot Pompeii),Narrative Film,Film & Video,USD,2010-04-20,5000.0,2010-01-21 06:59:19,125.0,failed,2,US,125.0,125.0,5000.0,2010
368504,947480125,Times Square to Art Square (turn all billboards into art),Art,Art,USD,2011-01-13,10000.0,2010-10-15 01:31:06,10575.0,successful,184,US,10575.0,10575.0,10000.0,2010
368516,947514799,The ENVIROPALS! (Canceled),Webseries,Film & Video,USD,2010-07-27,35000.0,2010-04-29 20:58:45,0.0,canceled,0,US,0.0,0.0,35000.0,2010
368564,947741461,Smokytopia An Online Comic Strip About Life In the Smoky Mountains,Comics,Comics,USD,2011-02-11,4000.0,2010-11-13 15:45:02,160.0,failed,3,US,160.0,160.0,4000.0,2010
368568,947793821,Kool Kid,Hip-Hop,Music,USD,2010-12-03,2000.0,2010-10-23 06:45:10,0.0,failed,0,US,0.0,0.0,2000.0,2010
368607,94794161,Healthy Pounds Project,Food,Food,USD,2010-09-20,17500.0,2010-08-17 05:14:53,1543.0,failed,10,US,1543.0,1543.0,17500.0,2010
368623,948058656,An Alaskan Artist Residence: A place to discover how less is more,Performance Art,Art,USD,2010-07-30,15000.0,2010-06-15 22:47:40,25.0,failed,1,US,25.0,25.0,15000.0,2010
368702,948448672,How Can We Help / a travel documentary,Documentary,Film & Video,USD,2010-08-22,25000.0,2010-05-25 02:00:07,1665.0,failed,11,US,1665.0,1665.0,25000.0,2010
